region_code,region_name_vi,region_name_en,code,parent_code,name_vi,name_en
VN-42,Ninh Bình,Ninh Binh,VNAP25-6AF0AEBE7E,VNAP25-333D7BF566,Yên Thịnh,Yen Thinh
VN-42,Ninh Bình,Ninh Binh,VNAP25-6C849BA054,VNAP25-333D7BF566,Yên Từ,Yen Tu
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-C27CE978FF,,Bác Ái,Bac Ai
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-F50654EA51,VNAP25-C27CE978FF,Phước Bình,Phuoc Binh
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-2F82AB56D4,VNAP25-C27CE978FF,Phước Chính,Phuoc Chinh
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-A01F4DE0AC,VNAP25-C27CE978FF,Phước Đại,Phuoc Dai
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-547674D5EF,VNAP25-C27CE978FF,Phước Hòa,Phuoc Hoa
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-D7AD687772,VNAP25-C27CE978FF,Phước Tân,Phuoc Tan
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-499E02BC34,VNAP25-C27CE978FF,Phước Thắng,Phuoc Thang
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-C2924AD3A4,VNAP25-C27CE978FF,Phước Thành,Phuoc Thanh
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-FEDAE145BD,VNAP25-C27CE978FF,Phước Tiến,Phuoc Tien
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-59A6C88AE3,VNAP25-C27CE978FF,Phước Trung,Phuoc Trung
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-422E18B914,,Ninh Hải,Ninh Hai
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-BDA3041A2F,VNAP25-422E18B914,Hộ Hải,Ho Hai
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-AABF01B2E0,VNAP25-422E18B914,Khánh Hải,Khanh Hai
VN-43,Ninh Thuận,Ninh Thuan,VNAP25-82ABEDC190,VNAP25-422E18B914,Nhơn Hải,Nhon Hai
